dataset_id,date_of_contribution,name_contact,email_contact,type_of_reference,doi_dataset,doi_publication,comments_reference,species_reported,comments_taxonomy,realm_general,realm_specific,elevation_of_collection,lat_gg,lat_mm,lat_ss,long_gg,long_mm,long_ss,origin,comments_location,date_of_collection_initial,date_of_collection_final,comments_timing,experiment_location,maintained,maintenance_duration_days,maintenance_duration_generations,maintenance_temperature,maintenance_salinity,maintenance_ph,maintenance_oxygen,maintenance_carbon_dioxide,maintenance_photoperiod,maintenance_humidity,maintenance_oxygen_units,maintenance_carbon_dioxide_units,maintenance_food_type,acclimated,acclimation_duration,acclimation_temperature,acclimation_salinity,acclimation_ph,acclimation_oxygen,acclimation_carbon_dioxide,acclimation_photoperiod,acclimation_humidity,acclimation_oxygen_units,acclimation_carbon_dioxide_units,acclimation_food_type,test_temperature,test_salinity,test_ph,test_oxygen,test_carbon_dioxide,test_oxygen_units,test_carbon_dioxide_units,test_photoperiod,test_humidity,comments_experimental_conditions,sex,parental_age,parental_age_units,parental_size_type,parental_size_units,parental_size_value,mating,method_type,fecundity,fecundity_unit,fecundity_temporal_unit,offspring_developmental_stage,offspring_size_type,offspring_size_units,offspring_size_value,comments_fecundity
Tuni_et_al_2016,31-03-2023,Cristina_Tuni,cristina.tuni@unito.it,primary,https://doi.org/10.5061/dryad.72g06,https://doi.org/10.1111/jeb.12888,,Gryllus_bimaculatus,,terrestrial,terrestrial,,,,,,,,field,,01-07-2014,15-07-2014,,Lab,yes,,3,26,,,,,14L_10D,65,,,dried bird food and fresh apple slices,no,,,,,,,,,,,,26,,,,,,,14L_10D,65,loser,female,2,weeks,fresh mass,gram,0.775,,counting,998,number of eggs,single reproductive event (batch),egg,,,,One batch per year
Tuni_et_al_2016,31-03-2023,Cristina_Tuni,cristina.tuni@unito.it,primary,https://doi.org/10.5061/dryad.72g06,https://doi.org/10.1111/jeb.12888,,Gryllus_bimaculatus,,terrestrial,terrestrial,,,,,,,,field,,01-07-2014,15-07-2014,,Lab,yes,,3,26,,,,,14L_10D,65,,,dried bird food and fresh apple slices,no,,,,,,,,,,,,26,,,,,,,14L_10D,65,loser,female,2,weeks,fresh mass,gram,0.92,,counting,1113,number of eggs,single reproductive event (batch),egg,,,,One batch per year
Tuni_et_al_2016,31-03-2023,Cristina_Tuni,cristina.tuni@unito.it,primary,https://doi.org/10.5061/dryad.72g06,https://doi.org/10.1111/jeb.12888,,Gryllus_bimaculatus,,terrestrial,terrestrial,,,,,,,,field,,01-07-2014,15-07-2014,,Lab,yes,,3,26,,,,,14L_10D,65,,,dried bird food and fresh apple slices,no,,,,,,,,,,,,26,,,,,,,14L_10D,65,loser,female,2,weeks,fresh mass,gram,1.05,,counting,1349,number of eggs,single reproductive event (batch),egg,,,,One batch per year
Tuni_et_al_2016,31-03-2023,Cristina_Tuni,cristina.tuni@unito.it,primary,https://doi.org/10.5061/dryad.72g06,https://doi.org/10.1111/jeb.12888,,Gryllus_bimaculatus,,terrestrial,terrestrial,,,,,,,,field,,01-07-2014,15-07-2014,,Lab,yes,,3,26,,,,,14L_10D,65,,,dried bird food and fresh apple slices,no,,,,,,,,,,,,26,,,,,,,14L_10D,65,loser,female,2,weeks,fresh mass,gram,0.937,,counting,,number of eggs,single reproductive event (batch),egg,,,,One batch per year
Tuni_et_al_2016,31-03-2023,Cristina_Tuni,cristina.tuni@unito.it,primary,https://doi.org/10.5061/dryad.72g06,https://doi.org/10.1111/jeb.12888,,Gryllus_bimaculatus,,terrestrial,terrestrial,,,,,,,,field,,01-07-2014,15-07-2014,,Lab,yes,,3,26,,,,,14L_10D,65,,,dried bird food and fresh apple slices,no,,,,,,,,,,,,26,,,,,,,14L_10D,65,winner,female,2,weeks,fresh mass,gram,0.683,,counting,14,number of eggs,single reproductive event (batch),egg,,,,One batch per year
Tuni_et_al_2016,31-03-2023,Cristina_Tuni,cristina.tuni@unito.it,primary,https://doi.org/10.5061/dryad.72g06,https://doi.org/10.1111/jeb.12888,,Gryllus_bimaculatus,,terrestrial,terrestrial,,,,,,,,field,,01-07-2014,15-07-2014,,Lab,yes,,3,26,,,,,14L_10D,65,,,dried bird food and fresh apple slices,no,,,,,,,,,,,,26,,,,,,,14L_10D,65,winner,female,2,weeks,fresh mass,gram,0.934,,counting,16,number of eggs,single reproductive event (batch),egg,,,,One batch per year
Tuni_et_al_2016,31-03-2023,Cristina_Tuni,cristina.tuni@unito.it,primary,https://doi.org/10.5061/dryad.72g06,https://doi.org/10.1111/jeb.12888,,Gryllus_bimaculatus,,terrestrial,terrestrial,,,,,,,,field,,01-07-2014,15-07-2014,,Lab,yes,,3,26,,,,,14L_10D,65,,,dried bird food and fresh apple slices,no,,,,,,,,,,,,26,,,,,,,14L_10D,65,winner,female,2,weeks,fresh mass,gram,0.381,,counting,40,number of eggs,single reproductive event (batch),egg,,,,One batch per year
Tuni_et_al_2016,31-03-2023,Cristina_Tuni,cristina.tuni@unito.it,primary,https://doi.org/10.5061/dryad.72g06,https://doi.org/10.1111/jeb.12888,,Gryllus_bimaculatus,,terrestrial,terrestrial,,,,,,,,field,,01-07-2014,15-07-2014,,Lab,yes,,3,26,,,,,14L_10D,65,,,dried bird food and fresh apple slices,no,,,,,,,,,,,,26,,,,,,,14L_10D,65,winner,female,2,weeks,fresh mass,gram,0.814,,counting,93,number of eggs,single reproductive event (batch),egg,,,,One batch per year
Tuni_et_al_2016,31-03-2023,Cristina_Tuni,cristina.tuni@unito.it,primary,https://doi.org/10.5061/dryad.72g06,https://doi.org/10.1111/jeb.12888,,Gryllus_bimaculatus,,terrestrial,terrestrial,,,,,,,,field,,01-07-2014,15-07-2014,,Lab,yes,,3,26,,,,,14L_10D,65,,,dried bird food and fresh apple slices,no,,,,,,,,,,,,26,,,,,,,14L_10D,65,winner,female,2,weeks,fresh mass,gram,0.67,,counting,142,number of eggs,single reproductive event (batch),egg,,,,One batch per year
Tuni_et_al_2016,31-03-2023,Cristina_Tuni,cristina.tuni@unito.it,primary,https://doi.org/10.5061/dryad.72g06,https://doi.org/10.1111/jeb.12888,,Gryllus_bimaculatus,,terrestrial,terrestrial,,,,,,,,field,,01-07-2014,15-07-2014,,Lab,yes,,3,26,,,,,14L_10D,65,,,dried bird food and fresh apple slices,no,,,,,,,,,,,,26,,,,,,,14L_10D,65,winner,female,2,weeks,fresh mass,gram,0.644,,counting,164,number of eggs,single reproductive event (batch),egg,,,,One batch per year
Tuni_et_al_2016,31-03-2023,Cristina_Tuni,cristina.tuni@unito.it,primary,https://doi.org/10.5061/dryad.72g06,https://doi.org/10.1111/jeb.12888,,Gryllus_bimaculatus,,terrestrial,terrestrial,,,,,,,,field,,01-07-2014,15-07-2014,,Lab,yes,,3,26,,,,,14L_10D,65,,,dried bird food and fresh apple slices,no,,,,,,,,,,,,26,,,,,,,14L_10D,65,winner,female,2,weeks,fresh mass,gram,0.802,,counting,168,number of eggs,single reproductive event (batch),egg,,,,One batch per year
Tuni_et_al_2016,31-03-2023,Cristina_Tuni,cristina.tuni@unito.it,primary,https://doi.org/10.5061/dryad.72g06,https://doi.org/10.1111/jeb.12888,,Gryllus_bimaculatus,,terrestrial,terrestrial,,,,,,,,field,,01-07-2014,15-07-2014,,Lab,yes,,3,26,,,,,14L_10D,65,,,dried bird food and fresh apple slices,no,,,,,,,,,,,,26,,,,,,,14L_10D,65,winner,female,2,weeks,fresh mass,gram,0.723,,counting,186,number of eggs,single reproductive event (batch),egg,,,,One batch per year
Tuni_et_al_2016,31-03-2023,Cristina_Tuni,cristina.tuni@unito.it,primary,https://doi.org/10.5061/dryad.72g06,https://doi.org/10.1111/jeb.12888,,Gryllus_bimaculatus,,terrestrial,terrestrial,,,,,,,,field,,01-07-2014,15-07-2014,,Lab,yes,,3,26,,,,,14L_10D,65,,,dried bird food and fresh apple slices,no,,,,,,,,,,,,26,,,,,,,14L_10D,65,winner,female,2,weeks,fresh mass,gram,0.759,,counting,214,number of eggs,single reproductive event (batch),egg,,,,One batch per year
Tuni_et_al_2016,31-03-2023,Cristina_Tuni,cristina.tuni@unito.it,primary,https://doi.org/10.5061/dryad.72g06,https://doi.org/10.1111/jeb.12888,,Gryllus_bimaculatus,,terrestrial,terrestrial,,,,,,,,field,,01-07-2014,15-07-2014,,Lab,yes,,3,26,,,,,14L_10D,65,,,dried bird food and fresh apple slices,no,,,,,,,,,,,,26,,,,,,,14L_10D,65,winner,female,2,weeks,fresh mass,gram,0.837,,counting,331,number of eggs,single reproductive event (batch),egg,,,,One batch per year
Tuni_et_al_2016,31-03-2023,Cristina_Tuni,cristina.tuni@unito.it,primary,https://doi.org/10.5061/dryad.72g06,https://doi.org/10.1111/jeb.12888,,Gryllus_bimaculatus,,terrestrial,terrestrial,,,,,,,,field,,01-07-2014,15-07-2014,,Lab,yes,,3,26,,,,,14L_10D,65,,,dried bird food and fresh apple slices,no,,,,,,,,,,,,26,,,,,,,14L_10D,65,winner,female,2,weeks,fresh mass,gram,0.735,,counting,344,number of eggs,single reproductive event (batch),egg,,,,One batch per year
Tuni_et_al_2016,31-03-2023,Cristina_Tuni,cristina.tuni@unito.it,primary,https://doi.org/10.5061/dryad.72g06,https://doi.org/10.1111/jeb.12888,,Gryllus_bimaculatus,,terrestrial,terrestrial,,,,,,,,field,,01-07-2014,15-07-2014,,Lab,yes,,3,26,,,,,14L_10D,65,,,dried bird food and fresh apple slices,no,,,,,,,,,,,,26,,,,,,,14L_10D,65,winner,female,2,weeks,fresh mass,gram,0.641,,counting,375,number of eggs,single reproductive event (batch),egg,,,,One batch per year
Tuni_et_al_2016,31-03-2023,Cristina_Tuni,cristina.tuni@unito.it,primary,https://doi.org/10.5061/dryad.72g06,https://doi.org/10.1111/jeb.12888,,Gryllus_bimaculatus,,terrestrial,terrestrial,,,,,,,,field,,01-07-2014,15-07-2014,,Lab,yes,,3,26,,,,,14L_10D,65,,,dried bird food and fresh apple slices,no,,,,,,,,,,,,26,,,,,,,14L_10D,65,winner,female,2,weeks,fresh mass,gram,0.723,,counting,404,number of eggs,single reproductive event (batch),egg,,,,One batch per year
Tuni_et_al_2016,31-03-2023,Cristina_Tuni,cristina.tuni@unito.it,primary,https://doi.org/10.5061/dryad.72g06,https://doi.org/10.1111/jeb.12888,,Gryllus_bimaculatus,,terrestrial,terrestrial,,,,,,,,field,,01-07-2014,15-07-2014,,Lab,yes,,3,26,,,,,14L_10D,65,,,dried bird food and fresh apple slices,no,,,,,,,,,,,,26,,,,,,,14L_10D,65,winner,female,2,weeks,fresh mass,gram,0.979,,counting,407,number of eggs,single reproductive event (batch),egg,,,,One batch per year
Tuni_et_al_2016,31-03-2023,Cristina_Tuni,cristina.tuni@unito.it,primary,https://doi.org/10.5061/dryad.72g06,https://doi.org/10.1111/jeb.12888,,Gryllus_bimaculatus,,terrestrial,terrestrial,,,,,,,,field,,01-07-2014,15-07-2014,,Lab,yes,,3,26,,,,,14L_10D,65,,,dried bird food and fresh apple slices,no,,,,,,,,,,,,26,,,,,,,14L_10D,65,winner,female,2,weeks,fresh mass,gram,0.8,,counting,506,number of eggs,single reproductive event (batch),egg,,,,One batch per year
Tuni_et_al_2016,31-03-2023,Cristina_Tuni,cristina.tuni@unito.it,primary,https://doi.org/10.5061/dryad.72g06,https://doi.org/10.1111/jeb.12888,,Gryllus_bimaculatus,,terrestrial,terrestrial,,,,,,,,field,,01-07-2014,15-07-2014,,Lab,yes,,3,26,,,,,14L_10D,65,,,dried bird food and fresh apple slices,no,,,,,,,,,,,,26,,,,,,,14L_10D,65,winner,female,2,weeks,fresh mass,gram,0.885,,counting,513,number of eggs,single reproductive event (batch),egg,,,,One batch per year
Tuni_et_al_2016,31-03-2023,Cristina_Tuni,cristina.tuni@unito.it,primary,https://doi.org/10.5061/dryad.72g06,https://doi.org/10.1111/jeb.12888,,Gryllus_bimaculatus,,terrestrial,terrestrial,,,,,,,,field,,01-07-2014,15-07-2014,,Lab,yes,,3,26,,,,,14L_10D,65,,,dried bird food and fresh apple slices,no,,,,,,,,,,,,26,,,,,,,14L_10D,65,winner,female,2,weeks,fresh mass,gram,0.867,,counting,515,number of eggs,single reproductive event (batch),egg,,,,One batch per year
Tuni_et_al_2016,31-03-2023,Cristina_Tuni,cristina.tuni@unito.it,primary,https://doi.org/10.5061/dryad.72g06,https://doi.org/10.1111/jeb.12888,,Gryllus_bimaculatus,,terrestrial,terrestrial,,,,,,,,field,,01-07-2014,15-07-2014,,Lab,yes,,3,26,,,,,14L_10D,65,,,dried bird food and fresh apple slices,no,,,,,,,,,,,,26,,,,,,,14L_10D,65,winner,female,2,weeks,fresh mass,gram,0.941,,counting,542,number of eggs,single reproductive event (batch),egg,,,,One batch per year
Tuni_et_al_2016,31-03-2023,Cristina_Tuni,cristina.tuni@unito.it,primary,https://doi.org/10.5061/dryad.72g06,https://doi.org/10.1111/jeb.12888,,Gryllus_bimaculatus,,terrestrial,terrestrial,,,,,,,,field,,01-07-2014,15-07-2014,,Lab,yes,,3,26,,,,,14L_10D,65,,,dried bird food and fresh apple slices,no,,,,,,,,,,,,26,,,,,,,14L_10D,65,winner,female,2,weeks,fresh mass,gram,0.63,,counting,604,number of eggs,single reproductive event (batch),egg,,,,One batch per year
Tuni_et_al_2016,31-03-2023,Cristina_Tuni,cristina.tuni@unito.it,primary,https://doi.org/10.5061/dryad.72g06,https://doi.org/10.1111/jeb.12888,,Gryllus_bimaculatus,,terrestrial,terrestrial,,,,,,,,field,,01-07-2014,15-07-2014,,Lab,yes,,3,26,,,,,14L_10D,65,,,dried bird food and fresh apple slices,no,,,,,,,,,,,,26,,,,,,,14L_10D,65,winner,female,2,weeks,fresh mass,gram,0.762,,counting,650,number of eggs,single reproductive event (batch),egg,,,,One batch per year
Tuni_et_al_2016,31-03-2023,Cristina_Tuni,cristina.tuni@unito.it,primary,https://doi.org/10.5061/dryad.72g06,https://doi.org/10.1111/jeb.12888,,Gryllus_bimaculatus,,terrestrial,terrestrial,,,,,,,,field,,01-07-2014,15-07-2014,,Lab,yes,,3,26,,,,,14L_10D,65,,,dried bird food and fresh apple slices,no,,,,,,,,,,,,26,,,,,,,14L_10D,65,winner,female,2,weeks,fresh mass,gram,0.934,,counting,708,number of eggs,single reproductive event (batch),egg,,,,One batch per year
Tuni_et_al_2016,31-03-2023,Cristina_Tuni,cristina.tuni@unito.it,primary,https://doi.org/10.5061/dryad.72g06,https://doi.org/10.1111/jeb.12888,,Gryllus_bimaculatus,,terrestrial,terrestrial,,,,,,,,field,,01-07-2014,15-07-2014,,Lab,yes,,3,26,,,,,14L_10D,65,,,dried bird food and fresh apple slices,no,,,,,,,,,,,,26,,,,,,,14L_10D,65,winner,female,2,weeks,fresh mass,gram,0.857,,counting,772,number of eggs,single reproductive event (batch),egg,,,,One batch per year
Tuni_et_al_2016,31-03-2023,Cristina_Tuni,cristina.tuni@unito.it,primary,https://doi.org/10.5061/dryad.72g06,https://doi.org/10.1111/jeb.12888,,Gryllus_bimaculatus,,terrestrial,terrestrial,,,,,,,,field,,01-07-2014,15-07-2014,,Lab,yes,,3,26,,,,,14L_10D,65,,,dried bird food and fresh apple slices,no,,,,,,,,,,,,26,,,,,,,14L_10D,65,winner,female,2,weeks,fresh mass,gram,0.871,,counting,832,number of eggs,single reproductive event (batch),egg,,,,One batch per year
Tuni_et_al_2016,31-03-2023,Cristina_Tuni,cristina.tuni@unito.it,primary,https://doi.org/10.5061/dryad.72g06,https://doi.org/10.1111/jeb.12888,,Gryllus_bimaculatus,,terrestrial,terrestrial,,,,,,,,field,,01-07-2014,15-07-2014,,Lab,yes,,3,26,,,,,14L_10D,65,,,dried bird food and fresh apple slices,no,,,,,,,,,,,,26,,,,,,,14L_10D,65,winner,female,2,weeks,fresh mass,gram,0.707,,counting,844,number of eggs,single reproductive event (batch),egg,,,,One batch per year
Tuni_et_al_2016,31-03-2023,Cristina_Tuni,cristina.tuni@unito.it,primary,https://doi.org/10.5061/dryad.72g06,https://doi.org/10.1111/jeb.12888,,Gryllus_bimaculatus,,terrestrial,terrestrial,,,,,,,,field,,01-07-2014,15-07-2014,,Lab,yes,,3,26,,,,,14L_10D,65,,,dried bird food and fresh apple slices,no,,,,,,,,,,,,26,,,,,,,14L_10D,65,winner,female,2,weeks,fresh mass,gram,1.098,,counting,918,number of eggs,single reproductive event (batch),egg,,,,One batch per year
Tuni_et_al_2016,31-03-2023,Cristina_Tuni,cristina.tuni@unito.it,primary,https://doi.org/10.5061/dryad.72g06,https://doi.org/10.1111/jeb.12888,,Gryllus_bimaculatus,,terrestrial,terrestrial,,,,,,,,field,,01-07-2014,15-07-2014,,Lab,yes,,3,26,,,,,14L_10D,65,,,dried bird food and fresh apple slices,no,,,,,,,,,,,,26,,,,,,,14L_10D,65,winner,female,2,weeks,fresh mass,gram,1.129,,counting,944,number of eggs,single reproductive event (batch),egg,,,,One batch per year
Tuni_et_al_2016,31-03-2023,Cristina_Tuni,cristina.tuni@unito.it,primary,https://doi.org/10.5061/dryad.72g06,https://doi.org/10.1111/jeb.12888,,Gryllus_bimaculatus,,terrestrial,terrestrial,,,,,,,,field,,01-07-2014,15-07-2014,,Lab,yes,,3,26,,,,,14L_10D,65,,,dried bird food and fresh apple slices,no,,,,,,,,,,,,26,,,,,,,14L_10D,65,winner,female,2,weeks,fresh mass,gram,0.978,,counting,1233,number of eggs,single reproductive event (batch),egg,,,,One batch per year
Tuni_et_al_2016,31-03-2023,Cristina_Tuni,cristina.tuni@unito.it,primary,https://doi.org/10.5061/dryad.72g06,https://doi.org/10.1111/jeb.12888,,Gryllus_bimaculatus,,terrestrial,terrestrial,,,,,,,,field,,01-07-2014,15-07-2014,,Lab,yes,,3,26,,,,,14L_10D,65,,,dried bird food and fresh apple slices,no,,,,,,,,,,,,26,,,,,,,14L_10D,65,winner,female,2,weeks,fresh mass,gram,0.855,,counting,1400,number of eggs,single reproductive event (batch),egg,,,,One batch per year
