dataset_id,date_of_contribution,name_contact,email_contact,type_of_reference,doi_dataset,doi_publication,comments_reference,species_reported,comments_taxonomy,realm_general,realm_specific,elevation_of_collection,lat_gg,lat_mm,lat_ss,long_gg,long_mm,long_ss,origin,comments_location,date_of_collection_initial,date_of_collection_final,comments_timing,experiment_location,maintained,maintenance_duration_days,maintenance_duration_generations,maintenance_temperature,maintenance_salinity,maintenance_ph,maintenance_oxygen,maintenance_carbon_dioxide,maintenance_photoperiod,maintenance_humidity,maintenance_oxygen_units,maintenance_carbon_dioxide_units,maintenance_food_type,acclimated,acclimation_duration,acclimation_temperature,acclimation_salinity,acclimation_ph,acclimation_oxygen,acclimation_carbon_dioxide,acclimation_photoperiod,acclimation_humidity,acclimation_oxygen_units,acclimation_carbon_dioxide_units,acclimation_food_type,test_temperature,test_salinity,test_ph,test_oxygen,test_carbon_dioxide,test_oxygen_units,test_carbon_dioxide_units,test_photoperiod,test_humidity,comments_experimental_conditions,sex,parental_age,parental_age_units,parental_size_type,parental_size_units,parental_size_value,mating,method_type,fecundity,fecundity_unit,fecundity_temporal_unit,offspring_developmental_stage,offspring_size_type,offspring_size_units,offspring_size_value,comments_fecundity
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Once +,hermaphrodite,5,months,fresh mass,gram,0.1771,,weighting and counting,367,number of eggs,10 weeks,egg,dry mass,gram,0.000212807,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Once +,hermaphrodite,5,months,fresh mass,gram,0.201,,weighting and counting,385,number of eggs,10 weeks,egg,dry mass,gram,0.000194805,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Once +,hermaphrodite,5,months,fresh mass,gram,0.207,,weighting and counting,245,number of eggs,10 weeks,egg,dry mass,gram,0.000186531,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Once +,hermaphrodite,5,months,fresh mass,gram,0.2445,,weighting and counting,203,number of eggs,10 weeks,egg,dry mass,gram,0.000217734,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Once +,hermaphrodite,5,months,fresh mass,gram,0.2522,,weighting and counting,275,number of eggs,10 weeks,egg,dry mass,gram,0.000171636,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Once +,hermaphrodite,5,months,fresh mass,gram,0.1811,,weighting and counting,434,number of eggs,10 weeks,egg,dry mass,gram,0.000158134,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Once +,hermaphrodite,5,months,fresh mass,gram,0.1157,,weighting and counting,711,number of eggs,10 weeks,egg,dry mass,gram,0.000168495,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Once +,hermaphrodite,5,months,fresh mass,gram,0.1412,,weighting and counting,579,number of eggs,10 weeks,egg,dry mass,gram,0.000167012,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Once +,hermaphrodite,5,months,fresh mass,gram,0.18,,weighting and counting,803,number of eggs,10 weeks,egg,dry mass,gram,0.000158281,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Once +,hermaphrodite,5,months,fresh mass,gram,0.2383,,weighting and counting,341,number of eggs,10 weeks,egg,dry mass,gram,0.000192375,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Once +,hermaphrodite,5,months,fresh mass,gram,0.2354,,weighting and counting,401,number of eggs,10 weeks,egg,dry mass,gram,0.000184539,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Once +,hermaphrodite,5,months,fresh mass,gram,0.333,,weighting and counting,215,number of eggs,10 weeks,egg,dry mass,gram,0.000155349,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Once +,hermaphrodite,5,months,fresh mass,gram,0.2016,,weighting and counting,684,number of eggs,10 weeks,egg,dry mass,gram,0.000229678,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Once +,hermaphrodite,5,months,fresh mass,gram,0.1663,,weighting and counting,893,number of eggs,10 weeks,egg,dry mass,gram,0.000191265,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Once +,hermaphrodite,5,months,fresh mass,gram,0.205,,weighting and counting,597,number of eggs,10 weeks,egg,dry mass,gram,0.000201675,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Once +,hermaphrodite,5,months,fresh mass,gram,0.1958,,weighting and counting,430,number of eggs,10 weeks,egg,dry mass,gram,0.00020186,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Once +,hermaphrodite,5,months,fresh mass,gram,0.1852,,weighting and counting,600,number of eggs,10 weeks,egg,dry mass,gram,0.00019,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Once +,hermaphrodite,5,months,fresh mass,gram,0.2579,,weighting and counting,283,number of eggs,10 weeks,egg,dry mass,gram,0.000160777,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Once +,hermaphrodite,5,months,fresh mass,gram,0.3122,,weighting and counting,309,number of eggs,10 weeks,egg,dry mass,gram,0.000156634,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Once +,hermaphrodite,5,months,fresh mass,gram,,,weighting and counting,,number of eggs,10 weeks,egg,dry mass,gram,,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Repeat same,hermaphrodite,5,months,fresh mass,gram,0.1519,,weighting and counting,284,number of eggs,10 weeks,egg,dry mass,gram,0.000148592,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Repeat same,hermaphrodite,5,months,fresh mass,gram,0.2589,,weighting and counting,272,number of eggs,10 weeks,egg,dry mass,gram,0.000168382,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Repeat same,hermaphrodite,5,months,fresh mass,gram,0.1942,,weighting and counting,566,number of eggs,10 weeks,egg,dry mass,gram,0.000216961,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Repeat same,hermaphrodite,5,months,fresh mass,gram,0.2398,,weighting and counting,450,number of eggs,10 weeks,egg,dry mass,gram,0.000210222,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Repeat same,hermaphrodite,5,months,fresh mass,gram,0.248,,weighting and counting,328,number of eggs,10 weeks,egg,dry mass,gram,0.000230183,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Repeat same,hermaphrodite,5,months,fresh mass,gram,0.2047,,weighting and counting,656,number of eggs,10 weeks,egg,dry mass,gram,0.00022439,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Repeat same,hermaphrodite,5,months,fresh mass,gram,0.209,,weighting and counting,601,number of eggs,10 weeks,egg,dry mass,gram,0.0002401,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Repeat same,hermaphrodite,5,months,fresh mass,gram,0.1927,,weighting and counting,372,number of eggs,10 weeks,egg,dry mass,gram,0.000200806,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Repeat same,hermaphrodite,5,months,fresh mass,gram,0.2297,,weighting and counting,498,number of eggs,10 weeks,egg,dry mass,gram,0.000190964,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Repeat same,hermaphrodite,5,months,fresh mass,gram,0.1867,,weighting and counting,549,number of eggs,10 weeks,egg,dry mass,gram,0.000193078,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Repeat same,hermaphrodite,5,months,fresh mass,gram,0.2292,,weighting and counting,418,number of eggs,10 weeks,egg,dry mass,gram,0.000141866,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Repeat same,hermaphrodite,5,months,fresh mass,gram,0.2027,,weighting and counting,592,number of eggs,10 weeks,egg,dry mass,gram,0.000176689,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Repeat same,hermaphrodite,5,months,fresh mass,gram,0.2524,,weighting and counting,603,number of eggs,10 weeks,egg,dry mass,gram,0.000202819,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Repeat same,hermaphrodite,5,months,fresh mass,gram,0.1616,,weighting and counting,481,number of eggs,10 weeks,egg,dry mass,gram,0.000165489,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Repeat same,hermaphrodite,5,months,fresh mass,gram,0.1686,,weighting and counting,735,number of eggs,10 weeks,egg,dry mass,gram,0.000218231,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Repeat same,hermaphrodite,5,months,fresh mass,gram,0.1943,,weighting and counting,467,number of eggs,10 weeks,egg,dry mass,gram,0.000145182,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Repeat same,hermaphrodite,5,months,fresh mass,gram,0.24,,weighting and counting,325,number of eggs,10 weeks,egg,dry mass,gram,0.000155077,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Repeat same,hermaphrodite,5,months,fresh mass,gram,0.1996,,weighting and counting,513,number of eggs,10 weeks,egg,dry mass,gram,0.000208382,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Repeat diff,hermaphrodite,5,months,fresh mass,gram,0.2654,,weighting and counting,214,number of eggs,10 weeks,egg,dry mass,gram,0.000173832,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Repeat diff,hermaphrodite,5,months,fresh mass,gram,0.2472,,weighting and counting,357,number of eggs,10 weeks,egg,dry mass,gram,0.000213445,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Repeat diff,hermaphrodite,5,months,fresh mass,gram,0.1946,,weighting and counting,543,number of eggs,10 weeks,egg,dry mass,gram,0.000229098,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Repeat diff,hermaphrodite,5,months,fresh mass,gram,0.1589,,weighting and counting,642,number of eggs,10 weeks,egg,dry mass,gram,0.000220872,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Repeat diff,hermaphrodite,5,months,fresh mass,gram,0.1655,,weighting and counting,649,number of eggs,10 weeks,egg,dry mass,gram,0.000230817,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Repeat diff,hermaphrodite,5,months,fresh mass,gram,0.1747,,weighting and counting,179,number of eggs,10 weeks,egg,dry mass,gram,0.000236872,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Repeat diff,hermaphrodite,5,months,fresh mass,gram,0.2143,,weighting and counting,232,number of eggs,10 weeks,egg,dry mass,gram,0.0002625,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Repeat diff,hermaphrodite,5,months,fresh mass,gram,0.1468,,weighting and counting,526,number of eggs,10 weeks,egg,dry mass,gram,0.000229087,
Hoffer_et_al_2012,25-03-2023,Joris_Koene,joris.koene@vu.nl,primary,https://doi.org/10.48338/VU01-0OCUNQ,https://doi.org/10.1016/j.anbehav.2012.06.002,,Lymnaea_stagnalis,,freshwater,freshwater,,,,,,,,laboratory,,01-01-2010,01-07-2010,,Lab,Yes,48,1,20,,,,,12L_12D,,,,broadleaf lettuce,no,,,,,,,,,,,,20,,,,,,,12L_12D,,Repeat diff,hermaphrodite,5,months,fresh mass,gram,0.1592,,weighting and counting,687,number of eggs,10 weeks,egg,dry mass,gram,0.000239447,
