dataset_id,date_of_contribution,name_contact,email_contact,doi_dataset,doi_publication,comments_reference,species_reported,comments_taxonomy,realm_general,realm_specific,elevation_of_collection,depth_of_collection,lat_gg,lat_mm,lat_ss,long_gg,long_mm,long_ss,origin,comments_location,date_of_collection_initial,date_of_collection_final,comments_timing,maintained,maintenance_duration_days,maintenance_duration_generations,maintenance_temperature,maintenance_photoperiod,maintenance_humidity,maintenance_oxygen,maintenance_oxygen_units,maintenance_carbon_dioxide_units,maintenance_food_type,acclimated,strategy_of_protection,sex,life_stage_general_initial,life_stage_general_final,life_stage_specific_initial,life_stage_specific_final,size_type,size_units,size_value_initial,size_value_final,test_temperature,test_oxygen,test_carbon_dioxide,test_oxygen_units,test_carbon_dioxide_units,test_photoperiod,test_humidity,comments_experimental_conditions,development_time,development_time_unit,comments_development
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.3041,15,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every eight days. Eggs cold exposed to 4 Celcius degrees for 12 days,111,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.2873,15,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every eight days. Eggs cold exposed to 4 Celcius degrees for 12 days,82,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.3235,15,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every eight days. Eggs cold exposed to 4 Celcius degrees for 12 days,121,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.3083,15,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every eight days. Eggs cold exposed to 4 Celcius degrees for 12 days,130,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.3196,15,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every eight days. Eggs cold exposed to 4 Celcius degrees for 12 days,136,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.3373,15,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every eight days. Eggs cold exposed to 4 Celcius degrees for 12 days,100,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.3121,15,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every eight days. Eggs cold exposed to 4 Celcius degrees for 12 days,81,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.2843,15,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every eight days. Eggs cold exposed to 4 Celcius degrees for 12 days,104,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.2377,15,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every eight days. Eggs cold exposed to 4 Celcius degrees for 12 days,102,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.2689,15,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every eight days. Eggs cold exposed to 4 Celcius degrees for 12 days,126,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.3866,15,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every eight days. Eggs cold exposed to 4 Celcius degrees for 12 days,109,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.3582,15,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every eight days. Eggs cold exposed to 4 Celcius degrees for 12 days,131,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.2318,15,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every eight days. Eggs cold exposed to 4 Celcius degrees for 12 days,88,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.2975,15,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every eight days. Eggs cold exposed to 4 Celcius degrees for 12 days,90,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.3317,15,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every eight days. Eggs cold exposed to 4 Celcius degrees for 12 days,131,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.3515,15,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every eight days. Eggs cold exposed to 4 Celcius degrees for 12 days,109,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.2851,15,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every eight days. Eggs cold exposed to 4 Celcius degrees for 12 days,102,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.2856,15,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every eight days. Eggs cold exposed to 4 Celcius degrees for 12 days,103,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.2767,15,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every eight days. Eggs cold exposed to 4 Celcius degrees for 12 days,103,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.2951,15,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every eight days. Eggs cold exposed to 4 Celcius degrees for 12 days,106,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.2939,15,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every eight days. Eggs cold exposed to 4 Celcius degrees for 12 days,131,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.2603,15,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every eight days. Eggs cold exposed to 4 Celcius degrees for 12 days,97,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.3529,19,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every four days,43,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.6123,19,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every four days,46,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.738,19,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every four days,48,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.4997,19,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every four days,45,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.4529,19,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every four days,47,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.521,19,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every four days,51,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.4987,19,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every four days,45,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.4504,19,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every four days,45,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.5231,19,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every four days,46,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.565,19,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every four days,46,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.4759,19,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every four days,48,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.4036,19,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every four days,45,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.4824,19,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every four days,41,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.5516,19,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every four days,45,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.4945,19,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every four days,42,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.4828,19,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every four days,42,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.464,19,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every four days,44,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.4537,19,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every four days,40,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.3976,19,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every four days,42,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.4159,19,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every four days,43,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.3596,19,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every four days,42,days,
Burraco_et_al_2021,25-11-2022,German_Orizaola,orizaolagerman@uniovi.es,https://doi.org/10.6084/m9.figshare.13089020.v1,https://doi.org/10.1111/oik.07919,,Rana_arvalis,,freshwater,freshwater_pond,50,0.2,59,45,14,17,2,14,field,,11-04-2011,11-04-2011,,yes,,,4,,,,,,,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",,embryo,postlarva,Gosner developmental stage 25 (about 2 days after hatching),metamorphosis,fresh mass,grams,,0.379,19,,,,,18L_6D,,Larvae fed with chopped and lightly boiled spinach. Food supplied every four days,46,days,
