dataset_id,date_of_contribution,name_contact,email_contact,type_of_reference,doi_dataset,doi_publication,comments_reference,species_reported,location_description,realm_general,realm_specific,depth_of_collection,lat_gg_mm_ss,long_gg_mm_ss,origin,comments_location,date_of_collection_initial,date_of_collection_final,comments_timing,maintained,maintenance_duration_days,maintenance_duration_generations,maintenance_temperature,maintenance_salinity,maintenance_ph,maintenance_oxygen,maintenance_carbon_dioxide,maintenance_photoperiod,maintenance_humidity,maintenance_oxygen_units,maintenance_carbon_dioxide_units,maintenance_food_type,acclimated,acclimation_duration,acclimation_temperature,acclimation_salinity,acclimation_ph,acclimation_oxygen,acclimation_carbon_dioxide,acclimation_photoperiod,acclimation_humidity,acclimation_oxygen_units,acclimation_carbon_dioxide_units,acclimation_food_type,metabolic_rate_type,acclimation_chamber,fasting_time,sensor_type,respiration_volume,delay_time,respiratory_chamber_material,incubation_time,respirometry_type,breathing_mode,life_stage_general,life_stage_specific,sex,reproductive_stage,size_type,size_units,size_value,test_temperature,test_salinity,test_ph,test_oxygen,test_carbon_dioxide,test_oxygen_units,test_carbon_dioxide_units,test_photoperiod,test_humidity,comments_experimental_conditions,resp_unit,resp_value,comments_respiration
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Quarantia_Italy,brackish,brackish,1,45.763,13.498,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,25.6,20,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,1.83,25.6,20,,,,,,,,,Joule/day,3.74,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Quarantia_Italy,brackish,brackish,1,45.763,13.498,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,25.6,20,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,1.97,25.6,20,,,,,,,,,Joule/day,2.42,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Quarantia_Italy,brackish,brackish,1,45.763,13.498,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,25.6,20,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,2.22,25.6,20,,,,,,,,,Joule/day,3.54,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Quarantia_Italy,brackish,brackish,1,45.763,13.498,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,25.6,20,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,2.23,25.6,20,,,,,,,,,Joule/day,4.25,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Quarantia_Italy,brackish,brackish,1,45.763,13.498,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,25.6,20,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,2.46,25.6,20,,,,,,,,,Joule/day,3.61,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Quarantia_Italy,brackish,brackish,1,45.763,13.498,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,25.6,20,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,2.48,25.6,20,,,,,,,,,Joule/day,2.42,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Quarantia_Italy,brackish,brackish,1,45.763,13.498,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,26.2,20,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,7.97,26.2,20,,,,,,,,,Joule/day,6.65,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Quarantia_Italy,brackish,brackish,1,45.763,13.498,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,26.2,20,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,11.09,26.2,20,,,,,,,,,Joule/day,7.06,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Quarantia_Italy,brackish,brackish,1,45.763,13.498,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,26.2,20,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,10.09,26.2,20,,,,,,,,,Joule/day,7.42,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Quarantia_Italy,brackish,brackish,1,45.763,13.498,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,26.2,20,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,7.68,26.2,20,,,,,,,,,Joule/day,6.88,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Quarantia_Italy,brackish,brackish,1,45.763,13.498,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,26.2,20,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,3.98,26.2,20,,,,,,,,,Joule/day,5.09,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Quarantia_Italy,brackish,brackish,1,45.763,13.498,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,26.2,20,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,4.05,26.2,20,,,,,,,,,Joule/day,5.85,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Quarantia_Italy,brackish,brackish,1,45.763,13.498,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,26.2,20,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,4.15,26.2,20,,,,,,,,,Joule/day,4.38,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Quarantia_Italy,brackish,brackish,1,45.763,13.498,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,26.2,20,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,4.84,26.2,20,,,,,,,,,Joule/day,4.52,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Quarantia_Italy,brackish,brackish,1,45.763,13.498,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,26.2,20,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,0.82,26.2,20,,,,,,,,,Joule/day,1.83,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Quarantia_Italy,brackish,brackish,1,45.763,13.498,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,26.2,20,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,1.23,26.2,20,,,,,,,,,Joule/day,4.83,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Quarantia_Italy,brackish,brackish,1,45.763,13.498,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,26.2,20,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,1.48,26.2,20,,,,,,,,,Joule/day,3.11,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Quarantia_Italy,brackish,brackish,1,45.763,13.498,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,26.2,20,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,1.59,26.2,20,,,,,,,,,Joule/day,2.76,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Quarantia_Italy,brackish,brackish,1,45.763,13.498,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,26.2,20,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,1.79,26.2,20,,,,,,,,,Joule/day,3.88,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Quarantia_Italy,brackish,brackish,1,45.763,13.498,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,26.2,20,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,1.8,26.2,20,,,,,,,,,Joule/day,5.2,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Quarantia_Italy,brackish,brackish,1,45.763,13.498,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,26.2,20,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,1.85,26.2,20,,,,,,,,,Joule/day,3.01,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Quarantia_Italy,brackish,brackish,1,45.763,13.498,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,26.2,20,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,1.91,26.2,20,,,,,,,,,Joule/day,2.61,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Quarantia_Italy,brackish,brackish,1,45.763,13.498,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,26.2,20,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,1.92,26.2,20,,,,,,,,,Joule/day,3.33,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Quarantia_Italy,brackish,brackish,1,45.763,13.498,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,26.2,20,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,2.01,26.2,20,,,,,,,,,Joule/day,3.84,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Quarantia_Italy,brackish,brackish,1,45.763,13.498,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,26.2,20,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,2.18,26.2,20,,,,,,,,,Joule/day,2.93,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Quarantia_Italy,brackish,brackish,1,45.763,13.498,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,26.2,20,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,2.19,26.2,20,,,,,,,,,Joule/day,4.11,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Quarantia_Italy,brackish,brackish,1,45.763,13.498,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,26.2,20,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,2.24,26.2,20,,,,,,,,,Joule/day,2.91,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Quarantia_Italy,brackish,brackish,1,45.763,13.498,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,26.2,20,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,2.29,26.2,20,,,,,,,,,Joule/day,4.34,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Quarantia_Italy,brackish,brackish,1,45.763,13.498,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,26.2,20,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,2.3,26.2,20,,,,,,,,,Joule/day,3.24,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Quarantia_Italy,brackish,brackish,1,45.763,13.498,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,26.2,20,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,2.44,26.2,20,,,,,,,,,Joule/day,3.52,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Lesina_Italy,brackish,brackish,1,41.871,15.34,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,10,22,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,5.54,10,22,,,,,,,,,Joule/day,2.58,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Lesina_Italy,brackish,brackish,1,41.871,15.34,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,10,22,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,5.68,10,22,,,,,,,,,Joule/day,2.49,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Lesina_Italy,brackish,brackish,1,41.871,15.34,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,10,22,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,5.93,10,22,,,,,,,,,Joule/day,1.88,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Lesina_Italy,brackish,brackish,1,41.871,15.34,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,10,22,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,6.42,10,22,,,,,,,,,Joule/day,1.58,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Lesina_Italy,brackish,brackish,1,41.871,15.34,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,10,22,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,8.92,10,22,,,,,,,,,Joule/day,2.88,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Lesina_Italy,brackish,brackish,1,41.871,15.34,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,10,22,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,8.26,10,22,,,,,,,,,Joule/day,1.83,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Lesina_Italy,brackish,brackish,1,41.871,15.34,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,10,22,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,2.74,10,22,,,,,,,,,Joule/day,1.26,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Lesina_Italy,brackish,brackish,1,41.871,15.34,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,10,22,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,2.84,10,22,,,,,,,,,Joule/day,1.28,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Lesina_Italy,brackish,brackish,1,41.871,15.34,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,10,22,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,2.95,10,22,,,,,,,,,Joule/day,0.82,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Lesina_Italy,brackish,brackish,1,41.871,15.34,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,10,22,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,3,10,22,,,,,,,,,Joule/day,1.87,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Lesina_Italy,brackish,brackish,1,41.871,15.34,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,10,22,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,3.04,10,22,,,,,,,,,Joule/day,1.31,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Lesina_Italy,brackish,brackish,1,41.871,15.34,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,10,22,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,3.41,10,22,,,,,,,,,Joule/day,1.79,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Lesina_Italy,brackish,brackish,1,41.871,15.34,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,10,22,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,3.44,10,22,,,,,,,,,Joule/day,1.42,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Lesina_Italy,brackish,brackish,1,41.871,15.34,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,10,22,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,3.53,10,22,,,,,,,,,Joule/day,1.79,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Lesina_Italy,brackish,brackish,1,41.871,15.34,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,10,22,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,3.6,10,22,,,,,,,,,Joule/day,3.09,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Lesina_Italy,brackish,brackish,1,41.871,15.34,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,10,22,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,3.64,10,22,,,,,,,,,Joule/day,1.52,
Shokri_et_al_2022,17-12-2022,Milad_Shokri,milad.shokri@unisalento.it,primary,https://doi.org/10.17605/OSF.IO/56TNH,https://doi.org/10.1242/jeb.244842,,Gammarus_insensibilis,Lesina_Italy,brackish,brackish,1,41.871,15.34,field,,01-01-2019,01-01-2019,,no,,,,,,,,,,,,,yes,14,10,22,,,,,,,,Phragmites australis (Cav.) Trin. ex Steud,standard,3,1,Clark-type microelectrodes,6,3,glass,3,open,aquatic,adult,adult,male,mature,dry body mass,milligram,3.87,10,22,,,,,,,,,Joule/day,3.1,
